epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
363,3204.04,0.6746,0.45664,0.98375,0.89731,0.76121,0.83001,0.53312,1.18105,0.65888,1.37734,0.0052216,0.0052216,0.0052216
364,3212.66,0.66956,0.45194,0.97679,0.90041,0.76165,0.83079,0.53318,1.18037,0.66013,1.37771,0.0052084,0.0052084,0.0052084
365,3221.28,0.66777,0.45446,0.97726,0.89898,0.75887,0.82794,0.53344,1.18041,0.66304,1.37788,0.0051952,0.0051952,0.0051952
366,3229.91,0.67088,0.45431,0.98134,0.89683,0.75939,0.82778,0.5342,1.17906,0.66526,1.37664,0.005182,0.005182,0.005182
367,3238.58,0.67381,0.4525,0.97543,0.89805,0.75853,0.82725,0.53531,1.17695,0.6627,1.37543,0.0051688,0.0051688,0.0051688
368,3247.21,0.66637,0.45328,0.97895,0.89732,0.7574,0.82559,0.53354,1.17598,0.65878,1.37431,0.0051556,0.0051556,0.0051556
369,3255.82,0.66937,0.4545,0.98164,0.89779,0.75754,0.82583,0.53372,1.17387,0.65956,1.37316,0.0051424,0.0051424,0.0051424
370,3264.49,0.66645,0.44768,0.97473,0.89755,0.7576,0.82529,0.5349,1.17204,0.65916,1.37144,0.0051292,0.0051292,0.0051292
371,3273.06,0.66921,0.45125,0.97763,0.8999,0.75894,0.82563,0.53489,1.17062,0.6584,1.3703,0.005116,0.005116,0.005116
372,3281.69,0.66331,0.4508,0.9754,0.89805,0.75865,0.8257,0.53554,1.17052,0.65814,1.37007,0.0051028,0.0051028,0.0051028
373,3290.34,0.66543,0.44997,0.97529,0.89986,0.75828,0.82352,0.53582,1.17046,0.65702,1.37052,0.0050896,0.0050896,0.0050896
374,3299.01,0.66591,0.44955,0.97853,0.89903,0.75818,0.82638,0.53588,1.17088,0.65605,1.37003,0.0050764,0.0050764,0.0050764
375,3307.77,0.66481,0.44755,0.98002,0.90346,0.75461,0.8268,0.53806,1.17051,0.65626,1.36955,0.0050632,0.0050632,0.0050632
376,3316.38,0.66697,0.44796,0.97778,0.89897,0.75701,0.82659,0.53798,1.17106,0.65613,1.37022,0.00505,0.00505,0.00505
377,3325.04,0.6678,0.45153,0.98041,0.90536,0.75848,0.82578,0.53786,1.1701,0.65691,1.36861,0.0050368,0.0050368,0.0050368
378,3333.71,0.66234,0.44795,0.97816,0.90579,0.75749,0.82609,0.53723,1.17,0.65566,1.36907,0.0050236,0.0050236,0.0050236
379,3342.42,0.66317,0.44913,0.97634,0.90702,0.75763,0.8251,0.53713,1.17121,0.65548,1.3699,0.0050104,0.0050104,0.0050104
380,3351.05,0.66513,0.44868,0.9732,0.90717,0.75877,0.82475,0.53655,1.17074,0.65475,1.36909,0.0049972,0.0049972,0.0049972
381,3359.72,0.66096,0.44595,0.97071,0.90738,0.75695,0.82493,0.53646,1.17039,0.65439,1.36876,0.004984,0.004984,0.004984
382,3368.44,0.6653,0.44736,0.97629,0.91001,0.75641,0.82546,0.53744,1.16972,0.65349,1.36882,0.0049708,0.0049708,0.0049708
383,3377.1,0.66351,0.44741,0.97435,0.90764,0.75658,0.82447,0.53781,1.16951,0.6537,1.36864,0.0049576,0.0049576,0.0049576
384,3385.72,0.65983,0.4439,0.97416,0.90931,0.75659,0.82477,0.53732,1.16831,0.65549,1.36757,0.0049444,0.0049444,0.0049444
385,3394.42,0.66588,0.44844,0.97653,0.90894,0.75622,0.82443,0.5367,1.16799,0.65486,1.36748,0.0049312,0.0049312,0.0049312
386,3403.06,0.65773,0.44024,0.97097,0.90689,0.75454,0.82436,0.53719,1.16782,0.65556,1.36688,0.004918,0.004918,0.004918
387,3411.7,0.66094,0.44528,0.97293,0.90678,0.75421,0.82399,0.5366,1.16938,0.65576,1.36849,0.0049048,0.0049048,0.0049048
388,3420.32,0.66088,0.44798,0.97559,0.90669,0.75395,0.82564,0.53736,1.1686,0.65653,1.36814,0.0048916,0.0048916,0.0048916
389,3429.04,0.65989,0.4474,0.97214,0.90663,0.75191,0.82426,0.53698,1.1691,0.65783,1.36949,0.0048784,0.0048784,0.0048784
390,3437.71,0.66164,0.44405,0.97532,0.90847,0.75236,0.82535,0.53823,1.16767,0.6579,1.36892,0.0048652,0.0048652,0.0048652
391,3446.39,0.65949,0.44313,0.97235,0.90839,0.75314,0.82497,0.53884,1.16813,0.65825,1.36839,0.004852,0.004852,0.004852
392,3455.09,0.6582,0.44211,0.97209,0.90509,0.75421,0.82549,0.53822,1.16882,0.66078,1.36902,0.0048388,0.0048388,0.0048388
393,3463.79,0.65703,0.442,0.97162,0.90636,0.7518,0.82398,0.53874,1.17068,0.6639,1.37048,0.0048256,0.0048256,0.0048256
394,3472.41,0.65706,0.43969,0.96948,0.90656,0.75286,0.82363,0.53843,1.17136,0.66632,1.37099,0.0048124,0.0048124,0.0048124
395,3481.08,0.65474,0.44083,0.96982,0.90663,0.7524,0.82331,0.53845,1.17186,0.66662,1.37168,0.0047992,0.0047992,0.0047992
396,3489.71,0.65824,0.44286,0.96961,0.90655,0.75299,0.82318,0.53941,1.17088,0.66645,1.37309,0.004786,0.004786,0.004786
397,3498.37,0.657,0.44137,0.96837,0.90378,0.75353,0.82455,0.53936,1.17012,0.66468,1.3722,0.0047728,0.0047728,0.0047728
398,3507.03,0.65286,0.44126,0.97171,0.9033,0.75368,0.82572,0.53885,1.16887,0.66299,1.37117,0.0047596,0.0047596,0.0047596
399,3515.78,0.65622,0.44206,0.97153,0.90188,0.75574,0.82566,0.53866,1.16913,0.66335,1.37066,0.0047464,0.0047464,0.0047464
400,3524.54,0.65834,0.44285,0.97346,0.90208,0.75653,0.82562,0.53811,1.16936,0.66298,1.3705,0.0047332,0.0047332,0.0047332
401,3533.31,0.65242,0.43806,0.96564,0.90191,0.7567,0.82646,0.53824,1.16966,0.66509,1.37071,0.00472,0.00472,0.00472
402,3542.23,0.65165,0.43936,0.97008,0.90238,0.75608,0.82646,0.53796,1.1695,0.66493,1.3712,0.0047068,0.0047068,0.0047068
403,3551.02,0.65389,0.43823,0.96855,0.90444,0.7573,0.82945,0.53801,1.16981,0.66514,1.37274,0.0046936,0.0046936,0.0046936
404,3559.73,0.65101,0.43938,0.96809,0.90427,0.75852,0.82775,0.53777,1.16971,0.66433,1.37321,0.0046804,0.0046804,0.0046804
405,3568.3,0.65296,0.43589,0.96955,0.8949,0.76287,0.82788,0.53869,1.16974,0.6631,1.37328,0.0046672,0.0046672,0.0046672
406,3576.96,0.65031,0.43333,0.96649,0.9064,0.75861,0.83117,0.53809,1.16858,0.66201,1.37162,0.004654,0.004654,0.004654
407,3585.63,0.65045,0.43565,0.97115,0.90881,0.75628,0.83113,0.53822,1.168,0.6617,1.37285,0.0046408,0.0046408,0.0046408
408,3594.26,0.64729,0.43451,0.9655,0.91248,0.75393,0.83107,0.53854,1.16751,0.65973,1.37296,0.0046276,0.0046276,0.0046276
409,3602.91,0.64853,0.43429,0.96387,0.91379,0.75377,0.83209,0.53822,1.16743,0.6602,1.37273,0.0046144,0.0046144,0.0046144
410,3611.62,0.64474,0.43354,0.96718,0.91355,0.75382,0.8314,0.53994,1.16688,0.6598,1.37279,0.0046012,0.0046012,0.0046012
411,3620.49,0.65421,0.43694,0.96709,0.91141,0.75134,0.82945,0.53981,1.1661,0.65941,1.37299,0.004588,0.004588,0.004588
412,3629.16,0.64819,0.43388,0.96835,0.91156,0.75233,0.82745,0.53833,1.16567,0.65976,1.37343,0.0045748,0.0045748,0.0045748
413,3637.81,0.65187,0.43507,0.9648,0.91332,0.75039,0.82868,0.53822,1.16592,0.66021,1.37425,0.0045616,0.0045616,0.0045616
414,3646.43,0.64976,0.43694,0.96583,0.91298,0.75046,0.82942,0.53851,1.16536,0.65915,1.37391,0.0045484,0.0045484,0.0045484
415,3655.07,0.64869,0.43449,0.97062,0.91122,0.75072,0.82948,0.53963,1.16513,0.65863,1.37469,0.0045352,0.0045352,0.0045352
416,3663.71,0.64517,0.43268,0.96401,0.91025,0.75047,0.82952,0.5386,1.16441,0.65727,1.37412,0.004522,0.004522,0.004522
417,3672.42,0.6448,0.43151,0.96323,0.91009,0.75052,0.82947,0.53853,1.16335,0.65621,1.37369,0.0045088,0.0045088,0.0045088
418,3681.07,0.64744,0.43181,0.9633,0.90973,0.75041,0.82923,0.53929,1.16298,0.65633,1.3733,0.0044956,0.0044956,0.0044956
419,3689.75,0.64508,0.43406,0.9667,0.90773,0.74869,0.82754,0.53932,1.16195,0.65627,1.37343,0.0044824,0.0044824,0.0044824
420,3698.4,0.64591,0.43642,0.96532,0.90778,0.74866,0.82743,0.53893,1.16112,0.65611,1.37268,0.0044692,0.0044692,0.0044692
421,3707.06,0.64453,0.431,0.96591,0.90896,0.75019,0.82779,0.54,1.16097,0.65549,1.37271,0.004456,0.004456,0.004456
422,3715.72,0.64584,0.43229,0.96653,0.90898,0.75005,0.82922,0.54,1.16148,0.65669,1.37338,0.0044428,0.0044428,0.0044428
423,3724.43,0.64032,0.42953,0.96336,0.91244,0.74809,0.82777,0.53931,1.16046,0.65627,1.37325,0.0044296,0.0044296,0.0044296
424,3733.11,0.64698,0.43152,0.96441,0.91084,0.74883,0.82785,0.5387,1.16104,0.65568,1.37349,0.0044164,0.0044164,0.0044164
425,3741.7,0.6411,0.42799,0.96156,0.91192,0.74871,0.82725,0.53927,1.16071,0.65605,1.3736,0.0044032,0.0044032,0.0044032
426,3750.3,0.63784,0.42807,0.96526,0.91279,0.74858,0.82813,0.53909,1.15972,0.65631,1.37297,0.00439,0.00439,0.00439
427,3758.97,0.64109,0.43028,0.96579,0.91335,0.74859,0.82915,0.53913,1.16063,0.65759,1.37313,0.0043768,0.0043768,0.0043768
428,3767.58,0.63974,0.42769,0.95807,0.90882,0.74988,0.82853,0.53927,1.16058,0.65716,1.37319,0.0043636,0.0043636,0.0043636
429,3776.22,0.64042,0.42655,0.95935,0.9088,0.7499,0.82907,0.53907,1.16131,0.65657,1.37404,0.0043504,0.0043504,0.0043504
430,3784.87,0.63486,0.42213,0.95998,0.9097,0.74983,0.829,0.53924,1.16187,0.65585,1.37583,0.0043372,0.0043372,0.0043372
431,3793.55,0.64136,0.42643,0.96174,0.90944,0.74986,0.83014,0.53925,1.16284,0.65534,1.37708,0.004324,0.004324,0.004324
432,3802.18,0.64197,0.42912,0.96355,0.91352,0.74855,0.82877,0.53909,1.162,0.65612,1.37605,0.0043108,0.0043108,0.0043108
433,3810.81,0.64099,0.42977,0.96265,0.87761,0.76963,0.83153,0.53815,1.16236,0.65626,1.37677,0.0042976,0.0042976,0.0042976
434,3819.52,0.63698,0.42688,0.96287,0.91474,0.74864,0.83045,0.53809,1.16173,0.65602,1.3766,0.0042844,0.0042844,0.0042844
435,3828.16,0.63534,0.42765,0.96341,0.91207,0.74917,0.8303,0.53753,1.16213,0.65644,1.37723,0.0042712,0.0042712,0.0042712
436,3836.77,0.63747,0.42267,0.95988,0.91434,0.74899,0.83071,0.53684,1.16301,0.65647,1.37882,0.004258,0.004258,0.004258
437,3845.41,0.63275,0.42229,0.96287,0.91432,0.74903,0.83093,0.5363,1.16235,0.65702,1.37767,0.0042448,0.0042448,0.0042448
438,3854.02,0.63699,0.42762,0.9655,0.91434,0.74902,0.83082,0.53653,1.16314,0.65648,1.37856,0.0042316,0.0042316,0.0042316
439,3862.64,0.64017,0.42607,0.96112,0.91649,0.74846,0.83117,0.53656,1.16303,0.65667,1.37842,0.0042184,0.0042184,0.0042184
440,3871.26,0.63899,0.42487,0.95628,0.91723,0.7515,0.83382,0.53688,1.16284,0.65703,1.3786,0.0042052,0.0042052,0.0042052
441,3880.04,0.63655,0.42583,0.96212,0.90985,0.74871,0.8294,0.53649,1.1638,0.65801,1.37945,0.004192,0.004192,0.004192
442,3888.84,0.63593,0.42391,0.95809,0.91497,0.74747,0.82945,0.53631,1.16358,0.65824,1.37929,0.0041788,0.0041788,0.0041788
443,3897.56,0.63775,0.41986,0.96062,0.91558,0.74544,0.82794,0.53611,1.16362,0.65795,1.37908,0.0041656,0.0041656,0.0041656
444,3906.36,0.63766,0.42472,0.96241,0.91372,0.74757,0.82948,0.53645,1.16467,0.65834,1.3793,0.0041524,0.0041524,0.0041524
445,3915.02,0.62956,0.42176,0.96307,0.91265,0.74737,0.82947,0.53667,1.16423,0.6579,1.37981,0.0041392,0.0041392,0.0041392
446,3923.65,0.63099,0.42162,0.95961,0.91571,0.74646,0.82949,0.53642,1.16347,0.65768,1.37982,0.004126,0.004126,0.004126
447,3932.37,0.63152,0.42426,0.95733,0.91086,0.74835,0.82964,0.5372,1.16393,0.65655,1.38064,0.0041128,0.0041128,0.0041128
448,3941.06,0.63674,0.42579,0.96049,0.88698,0.76145,0.82908,0.53661,1.16465,0.65709,1.38158,0.0040996,0.0040996,0.0040996
449,3949.8,0.63356,0.42507,0.96222,0.91607,0.74337,0.82916,0.53683,1.16432,0.65686,1.38109,0.0040864,0.0040864,0.0040864
450,3958.51,0.63368,0.42277,0.9602,0.91016,0.74822,0.8292,0.5365,1.16452,0.65561,1.38169,0.0040732,0.0040732,0.0040732
451,3967.15,0.628,0.41437,0.95585,0.88799,0.76119,0.82926,0.53681,1.16468,0.6545,1.38205,0.00406,0.00406,0.00406
452,3975.81,0.63423,0.41972,0.96004,0.88553,0.76325,0.82915,0.53645,1.16452,0.6543,1.38228,0.0040468,0.0040468,0.0040468
453,3984.49,0.63064,0.41716,0.95521,0.91444,0.74581,0.82846,0.53714,1.16441,0.6531,1.38205,0.0040336,0.0040336,0.0040336
454,3993.21,0.63143,0.41942,0.95363,0.91435,0.74573,0.8284,0.53687,1.16447,0.65414,1.38212,0.0040204,0.0040204,0.0040204
455,4001.92,0.63031,0.41825,0.95526,0.88668,0.76247,0.82843,0.53655,1.16437,0.65466,1.38211,0.0040072,0.0040072,0.0040072
456,4010.54,0.62661,0.41953,0.95616,0.88712,0.76172,0.82831,0.53707,1.16476,0.65514,1.38201,0.003994,0.003994,0.003994
457,4019.17,0.62532,0.42082,0.95802,0.88996,0.76053,0.82833,0.53766,1.16449,0.65561,1.38214,0.0039808,0.0039808,0.0039808
458,4027.78,0.63004,0.41717,0.95723,0.89018,0.76052,0.82864,0.53796,1.1644,0.65519,1.38246,0.0039676,0.0039676,0.0039676
459,4036.42,0.63159,0.4189,0.95784,0.89135,0.76176,0.82859,0.53833,1.165,0.65518,1.38248,0.0039544,0.0039544,0.0039544
460,4045.11,0.6246,0.4163,0.95698,0.89606,0.75913,0.82894,0.53855,1.16502,0.65387,1.38261,0.0039412,0.0039412,0.0039412
461,4053.74,0.62715,0.41773,0.95395,0.89594,0.75933,0.82883,0.53852,1.16616,0.65382,1.38322,0.003928,0.003928,0.003928
462,4062.36,0.62357,0.41564,0.95299,0.8949,0.759,0.82877,0.53868,1.1661,0.65327,1.38335,0.0039148,0.0039148,0.0039148
463,4070.99,0.62382,0.41254,0.95198,0.89447,0.75978,0.82876,0.53839,1.16636,0.65393,1.38429,0.0039016,0.0039016,0.0039016
464,4079.66,0.62242,0.41666,0.95512,0.91149,0.75159,0.82873,0.53821,1.16739,0.65365,1.38443,0.0038884,0.0038884,0.0038884
465,4088.31,0.62575,0.41572,0.95892,0.91229,0.75047,0.82923,0.53834,1.16743,0.65348,1.38409,0.0038752,0.0038752,0.0038752
466,4097.11,0.62444,0.41476,0.9514,0.91208,0.74859,0.8292,0.53855,1.16765,0.65343,1.38449,0.003862,0.003862,0.003862
467,4105.75,0.62312,0.41537,0.95529,0.91427,0.74693,0.82914,0.53874,1.16712,0.65375,1.3845,0.0038488,0.0038488,0.0038488
468,4114.4,0.62141,0.41083,0.95413,0.89497,0.75697,0.829,0.53769,1.16702,0.65416,1.38442,0.0038356,0.0038356,0.0038356
469,4123.08,0.61968,0.41378,0.95305,0.90974,0.75086,0.82902,0.53839,1.16761,0.6538,1.38498,0.0038224,0.0038224,0.0038224
470,4131.79,0.61948,0.41227,0.95029,0.89552,0.75696,0.82891,0.53863,1.16725,0.65346,1.38437,0.0038092,0.0038092,0.0038092
471,4140.45,0.62102,0.41023,0.94791,0.88736,0.76345,0.82802,0.53824,1.16721,0.6551,1.38488,0.003796,0.003796,0.003796
472,4149.15,0.62357,0.41474,0.95503,0.89907,0.75413,0.82896,0.53903,1.16768,0.65596,1.38466,0.0037828,0.0037828,0.0037828
473,4157.8,0.62443,0.41908,0.95552,0.90424,0.75342,0.82925,0.53891,1.16614,0.65434,1.384,0.0037696,0.0037696,0.0037696
474,4166.48,0.61958,0.4117,0.95286,0.88225,0.76777,0.82898,0.53803,1.16577,0.65326,1.38374,0.0037564,0.0037564,0.0037564
475,4175.13,0.61976,0.40939,0.94807,0.88649,0.76471,0.82825,0.53862,1.16562,0.65406,1.38344,0.0037432,0.0037432,0.0037432
476,4183.79,0.62229,0.41127,0.95418,0.9053,0.75277,0.82812,0.53867,1.16538,0.65321,1.3837,0.00373,0.00373,0.00373
477,4192.53,0.6199,0.41168,0.95654,0.88677,0.76519,0.8283,0.53951,1.16569,0.6528,1.38353,0.0037168,0.0037168,0.0037168
478,4201.13,0.61627,0.41149,0.9529,0.8852,0.76551,0.8282,0.53952,1.16541,0.65319,1.38377,0.0037036,0.0037036,0.0037036
479,4209.77,0.62051,0.41112,0.95287,0.88644,0.76585,0.82804,0.53903,1.16504,0.6526,1.38351,0.0036904,0.0036904,0.0036904
480,4218.44,0.61857,0.41117,0.94988,0.88095,0.7681,0.82788,0.53809,1.16553,0.65267,1.38336,0.0036772,0.0036772,0.0036772
481,4227.14,0.61452,0.41196,0.95081,0.8803,0.76838,0.82782,0.53766,1.16582,0.65272,1.38322,0.003664,0.003664,0.003664
482,4235.84,0.61896,0.41023,0.94834,0.8865,0.76464,0.828,0.53792,1.16511,0.65193,1.38244,0.0036508,0.0036508,0.0036508
483,4244.51,0.61142,0.40648,0.9521,0.88721,0.76498,0.82797,0.53843,1.16461,0.65177,1.3817,0.0036376,0.0036376,0.0036376
484,4253.14,0.61464,0.40989,0.95064,0.91063,0.74813,0.82707,0.53912,1.16434,0.65158,1.38169,0.0036244,0.0036244,0.0036244
485,4261.82,0.61701,0.40733,0.95192,0.8827,0.76933,0.82769,0.53803,1.16527,0.65181,1.38266,0.0036112,0.0036112,0.0036112
486,4270.5,0.61175,0.4049,0.94934,0.90089,0.75499,0.82756,0.53773,1.16597,0.65175,1.38299,0.003598,0.003598,0.003598
487,4279.16,0.61612,0.40967,0.95495,0.90783,0.75175,0.82886,0.53926,1.1664,0.65159,1.3831,0.0035848,0.0035848,0.0035848
488,4287.86,0.6121,0.40475,0.95083,0.90893,0.75179,0.82851,0.53894,1.16673,0.65261,1.38351,0.0035716,0.0035716,0.0035716
489,4296.46,0.61645,0.40327,0.94969,0.91053,0.7523,0.8266,0.53903,1.1658,0.65246,1.38301,0.0035584,0.0035584,0.0035584
490,4305.15,0.61179,0.4014,0.94849,0.90918,0.75179,0.82867,0.53866,1.16711,0.65269,1.38386,0.0035452,0.0035452,0.0035452
491,4313.83,0.60876,0.40481,0.94814,0.90768,0.75237,0.82747,0.53817,1.16766,0.65266,1.38473,0.003532,0.003532,0.003532
492,4322.48,0.61304,0.40427,0.94825,0.90115,0.75466,0.82752,0.53796,1.16814,0.6529,1.38586,0.0035188,0.0035188,0.0035188
493,4331.16,0.61112,0.40188,0.94589,0.90022,0.75452,0.82742,0.53674,1.16854,0.65309,1.38629,0.0035056,0.0035056,0.0035056
494,4339.88,0.61365,0.40624,0.94878,0.90755,0.75137,0.82762,0.53692,1.16895,0.65231,1.38655,0.0034924,0.0034924,0.0034924
495,4348.55,0.60506,0.4,0.94835,0.90758,0.75197,0.82732,0.53732,1.16981,0.65266,1.38668,0.0034792,0.0034792,0.0034792
496,4357.21,0.61603,0.4084,0.94668,0.90835,0.75194,0.82729,0.53737,1.17002,0.6521,1.38676,0.003466,0.003466,0.003466
497,4365.87,0.6082,0.4058,0.94766,0.9082,0.75194,0.8266,0.53703,1.16986,0.65271,1.38689,0.0034528,0.0034528,0.0034528
498,4374.59,0.60818,0.40254,0.94971,0.90781,0.75199,0.82868,0.53735,1.16999,0.65278,1.3872,0.0034396,0.0034396,0.0034396
499,4383.27,0.60957,0.40314,0.94484,0.90796,0.75205,0.82804,0.53706,1.16995,0.65247,1.3877,0.0034264,0.0034264,0.0034264
500,4391.94,0.60863,0.40132,0.94616,0.90774,0.75202,0.82667,0.53635,1.17008,0.65231,1.38769,0.0034132,0.0034132,0.0034132
501,4400.59,0.60797,0.40165,0.9444,0.91455,0.74648,0.82768,0.53705,1.16944,0.65248,1.38795,0.0034,0.0034,0.0034
502,4409.27,0.60786,0.40272,0.94677,0.9098,0.74733,0.82764,0.53644,1.16969,0.6526,1.38856,0.0033868,0.0033868,0.0033868
503,4418,0.60538,0.40173,0.94408,0.90798,0.74609,0.82741,0.53805,1.16907,0.65285,1.38809,0.0033736,0.0033736,0.0033736
504,4426.64,0.60463,0.40118,0.94405,0.90658,0.75048,0.82784,0.53809,1.16946,0.65244,1.38724,0.0033604,0.0033604,0.0033604
505,4435.26,0.60887,0.40452,0.94697,0.9065,0.75026,0.8279,0.53842,1.16968,0.65281,1.38776,0.0033472,0.0033472,0.0033472
506,4443.92,0.60656,0.4028,0.94813,0.89366,0.75766,0.8279,0.53856,1.16877,0.65186,1.38743,0.003334,0.003334,0.003334
507,4452.6,0.60368,0.39795,0.94199,0.9061,0.74952,0.8285,0.53898,1.16865,0.652,1.38722,0.0033208,0.0033208,0.0033208
508,4461.23,0.60105,0.39877,0.94473,0.89055,0.75993,0.82775,0.53898,1.16925,0.65222,1.38846,0.0033076,0.0033076,0.0033076
509,4469.92,0.60394,0.40039,0.94388,0.90796,0.74821,0.82731,0.53863,1.16892,0.65335,1.38749,0.0032944,0.0032944,0.0032944
510,4478.58,0.60524,0.3992,0.94268,0.90955,0.74852,0.82688,0.53852,1.1692,0.65344,1.38777,0.0032812,0.0032812,0.0032812
511,4487.23,0.60431,0.3997,0.94213,0.90827,0.74769,0.82607,0.53739,1.16914,0.65337,1.38771,0.003268,0.003268,0.003268
512,4495.83,0.60394,0.39756,0.94069,0.90797,0.74768,0.82671,0.53705,1.16943,0.65411,1.38761,0.0032548,0.0032548,0.0032548
513,4504.51,0.59967,0.3988,0.94506,0.91346,0.74671,0.82664,0.53697,1.1689,0.65402,1.38689,0.0032416,0.0032416,0.0032416
514,4513.2,0.60246,0.39786,0.94394,0.9137,0.74671,0.82645,0.53584,1.16896,0.65423,1.38679,0.0032284,0.0032284,0.0032284
515,4521.88,0.60032,0.3962,0.9452,0.9058,0.74814,0.82627,0.5359,1.16934,0.65411,1.38648,0.0032152,0.0032152,0.0032152
516,4530.5,0.60264,0.39693,0.9443,0.90602,0.7482,0.8265,0.53599,1.16936,0.65486,1.38703,0.003202,0.003202,0.003202
517,4539.17,0.60143,0.39858,0.94385,0.90612,0.74849,0.82635,0.53565,1.16897,0.654,1.38691,0.0031888,0.0031888,0.0031888
518,4547.82,0.59377,0.3954,0.94237,0.9119,0.74583,0.82644,0.53626,1.1692,0.6544,1.38709,0.0031756,0.0031756,0.0031756
519,4556.4,0.59977,0.39726,0.94351,0.91231,0.74752,0.82614,0.53614,1.16979,0.65502,1.38676,0.0031624,0.0031624,0.0031624
520,4565.08,0.59829,0.39638,0.94394,0.90785,0.75006,0.82669,0.53663,1.16918,0.65479,1.38681,0.0031492,0.0031492,0.0031492
521,4573.79,0.60235,0.39999,0.94487,0.90764,0.75043,0.82678,0.53585,1.16876,0.65486,1.38579,0.003136,0.003136,0.003136
